snapshot_date,gudang,produk_id,available_stock,reserved_stock,reorder_point
2026-06-30,Gudang Transit,515,799,5,45
2026-06-30,Gudang Barat,516,816,12,46
2026-06-30,Gudang Timur,516,816,12,46
2026-06-30,Gudang Pusat,516,816,12,46
2026-06-30,Gudang Transit,516,818,12,46
2026-06-30,Gudang Barat,517,835,19,47
2026-06-30,Gudang Timur,517,835,19,47
2026-06-30,Gudang Pusat,517,835,19,47
2026-06-30,Gudang Transit,517,837,19,47
2026-06-30,Gudang Barat,518,854,26,48
2026-06-30,Gudang Timur,518,854,26,48
2026-06-30,Gudang Pusat,518,854,26,48
2026-06-30,Gudang Transit,518,856,26,48
2026-06-30,Gudang Barat,519,873,33,49
2026-06-30,Gudang Timur,519,873,33,49
2026-06-30,Gudang Pusat,519,873,33,49
2026-06-30,Gudang Transit,519,875,33,49
2026-06-30,Gudang Barat,520,892,40,50
2026-06-30,Gudang Timur,520,892,40,50
2026-06-30,Gudang Pusat,520,892,40,50
2026-06-30,Gudang Transit,520,894,40,50
2026-06-30,Gudang Barat,521,911,47,51
2026-06-30,Gudang Timur,521,911,47,51
2026-06-30,Gudang Pusat,521,911,47,51
2026-06-30,Gudang Transit,521,913,47,51
2026-06-30,Gudang Barat,522,930,54,52
2026-06-30,Gudang Timur,522,930,54,52
2026-06-30,Gudang Pusat,522,930,54,52
2026-06-30,Gudang Transit,522,932,54,52
2026-06-30,Gudang Barat,523,949,61,53
2026-06-30,Gudang Timur,523,949,61,53
2026-06-30,Gudang Pusat,523,949,61,53
2026-06-30,Gudang Transit,523,951,61,53
2026-06-30,Gudang Barat,524,968,68,54
2026-06-30,Gudang Timur,524,968,68,54
2026-06-30,Gudang Pusat,524,968,68,54
2026-06-30,Gudang Transit,524,970,68,54
2026-06-30,Gudang Barat,525,987,75,55
2026-06-30,Gudang Timur,525,987,75,55
2026-06-30,Gudang Pusat,525,987,75,55
2026-06-30,Gudang Transit,525,989,75,55
2026-06-30,Gudang Barat,526,6,82,56
2026-06-30,Gudang Timur,526,6,82,56
2026-06-30,Gudang Pusat,526,6,82,56
2026-06-30,Gudang Transit,526,8,82,56
2026-06-30,Gudang Barat,527,25,89,57
2026-06-30,Gudang Timur,527,25,89,57
2026-06-30,Gudang Pusat,527,25,89,57
2026-06-30,Gudang Transit,527,27,89,57
2026-06-30,Gudang Barat,528,44,96,58
2026-06-30,Gudang Timur,528,44,96,58
2026-06-30,Gudang Pusat,528,44,96,58
2026-06-30,Gudang Transit,528,46,96,58
2026-06-30,Gudang Barat,529,63,103,59
2026-06-30,Gudang Timur,529,63,103,59
2026-06-30,Gudang Pusat,529,63,103,59
2026-06-30,Gudang Transit,529,65,103,59
2026-06-30,Gudang Barat,530,82,110,60
2026-06-30,Gudang Timur,530,82,110,60
2026-06-30,Gudang Pusat,530,82,110,60
2026-06-30,Gudang Transit,530,84,110,60
2026-06-30,Gudang Barat,531,101,117,61
2026-06-30,Gudang Timur,531,101,117,61
2026-06-30,Gudang Pusat,531,101,117,61
2026-06-30,Gudang Transit,531,103,117,61
2026-06-30,Gudang Barat,532,120,4,62
2026-06-30,Gudang Timur,532,120,4,62
2026-06-30,Gudang Pusat,532,120,4,62
2026-06-30,Gudang Transit,532,122,4,62
2026-06-30,Gudang Barat,533,139,11,63
2026-06-30,Gudang Timur,533,139,11,63
2026-06-30,Gudang Pusat,533,139,11,63
2026-06-30,Gudang Transit,533,141,11,63
2026-06-30,Gudang Barat,534,158,18,64
2026-06-30,Gudang Timur,534,158,18,64
2026-06-30,Gudang Pusat,534,158,18,64
2026-06-30,Gudang Transit,534,160,18,64
2026-06-30,Gudang Barat,535,177,25,65
2026-06-30,Gudang Timur,535,177,25,65
2026-06-30,Gudang Pusat,535,177,25,65
2026-06-30,Gudang Transit,535,179,25,65
2026-06-30,Gudang Barat,536,196,32,66
2026-06-30,Gudang Timur,536,196,32,66
2026-06-30,Gudang Pusat,536,196,32,66
2026-06-30,Gudang Transit,536,198,32,66
2026-06-30,Gudang Barat,537,215,39,67
2026-06-30,Gudang Timur,537,215,39,67
2026-06-30,Gudang Pusat,537,215,39,67
2026-06-30,Gudang Transit,537,217,39,67
2026-06-30,Gudang Barat,538,234,46,68
2026-06-30,Gudang Timur,538,234,46,68
2026-06-30,Gudang Pusat,538,234,46,68
2026-06-30,Gudang Transit,538,236,46,68
2026-06-30,Gudang Barat,539,253,53,69
2026-06-30,Gudang Timur,539,253,53,69
2026-06-30,Gudang Pusat,539,253,53,69
2026-06-30,Gudang Transit,539,255,53,69
2026-06-30,Gudang Barat,540,272,60,70
2026-06-30,Gudang Timur,540,272,60,70
2026-06-30,Gudang Pusat,540,272,60,70
2026-06-30,Gudang Transit,540,274,60,70
2026-06-30,Gudang Barat,541,291,67,71
2026-06-30,Gudang Timur,541,291,67,71
2026-06-30,Gudang Pusat,541,291,67,71
2026-06-30,Gudang Transit,541,293,67,71
2026-06-30,Gudang Barat,542,310,74,72
2026-06-30,Gudang Timur,542,310,74,72
2026-06-30,Gudang Pusat,542,310,74,72
2026-06-30,Gudang Transit,542,312,74,72
2026-06-30,Gudang Barat,543,329,81,73
2026-06-30,Gudang Timur,543,329,81,73
2026-06-30,Gudang Pusat,543,329,81,73
2026-06-30,Gudang Transit,543,331,81,73
2026-06-30,Gudang Barat,544,348,88,74
2026-06-30,Gudang Timur,544,348,88,74
2026-06-30,Gudang Pusat,544,348,88,74
2026-06-30,Gudang Transit,544,350,88,74
2026-06-30,Gudang Barat,545,367,95,75
2026-06-30,Gudang Timur,545,367,95,75
2026-06-30,Gudang Pusat,545,367,95,75
2026-06-30,Gudang Transit,545,369,95,75
2026-06-30,Gudang Barat,546,386,102,76
2026-06-30,Gudang Timur,546,386,102,76
2026-06-30,Gudang Pusat,546,386,102,76
2026-06-30,Gudang Transit,546,388,102,76
2026-06-30,Gudang Barat,547,405,109,77
2026-06-30,Gudang Timur,547,405,109,77
2026-06-30,Gudang Pusat,547,405,109,77
2026-06-30,Gudang Transit,547,407,109,77
2026-06-30,Gudang Barat,548,424,116,78
2026-06-30,Gudang Timur,548,424,116,78
2026-06-30,Gudang Pusat,548,424,116,78
2026-06-30,Gudang Transit,548,426,116,78
2026-06-30,Gudang Barat,549,443,3,79
2026-06-30,Gudang Timur,549,443,3,79
2026-06-30,Gudang Pusat,549,443,3,79
2026-06-30,Gudang Transit,549,445,3,79
2026-06-30,Gudang Barat,550,462,10,30
2026-06-30,Gudang Timur,550,462,10,30
2026-06-30,Gudang Pusat,550,462,10,30
2026-06-30,Gudang Transit,550,464,10,30
2026-06-30,Gudang Barat,551,481,17,31
2026-06-30,Gudang Timur,551,481,17,31
2026-06-30,Gudang Pusat,551,481,17,31
2026-06-30,Gudang Transit,551,483,17,31
2026-06-30,Gudang Barat,552,500,24,32
2026-06-30,Gudang Timur,552,500,24,32
2026-06-30,Gudang Pusat,552,500,24,32
2026-06-30,Gudang Transit,552,502,24,32
2026-06-30,Gudang Barat,553,519,31,33
2026-06-30,Gudang Timur,553,519,31,33
2026-06-30,Gudang Pusat,553,519,31,33
2026-06-30,Gudang Transit,553,521,31,33
2026-06-30,Gudang Barat,554,538,38,34
2026-06-30,Gudang Timur,554,538,38,34
2026-06-30,Gudang Pusat,554,538,38,34
2026-06-30,Gudang Transit,554,540,38,34
2026-06-30,Gudang Barat,555,557,45,35
2026-06-30,Gudang Timur,555,557,45,35
2026-06-30,Gudang Pusat,555,557,45,35
2026-06-30,Gudang Transit,555,559,45,35
2026-06-30,Gudang Barat,556,576,52,36
2026-06-30,Gudang Timur,556,576,52,36
2026-06-30,Gudang Pusat,556,576,52,36
2026-06-30,Gudang Transit,556,578,52,36
2026-06-30,Gudang Barat,557,595,59,37
2026-06-30,Gudang Timur,557,595,59,37
2026-06-30,Gudang Pusat,557,595,59,37
2026-06-30,Gudang Transit,557,597,59,37
2026-06-30,Gudang Barat,558,614,66,38
2026-06-30,Gudang Timur,558,614,66,38
2026-06-30,Gudang Pusat,558,614,66,38
2026-06-30,Gudang Transit,558,616,66,38
2026-06-30,Gudang Barat,559,633,73,39
2026-06-30,Gudang Timur,559,633,73,39
2026-06-30,Gudang Pusat,559,633,73,39
2026-06-30,Gudang Transit,559,635,73,39
2026-06-30,Gudang Barat,560,652,80,40
2026-06-30,Gudang Timur,560,652,80,40
2026-06-30,Gudang Pusat,560,652,80,40
2026-06-30,Gudang Transit,560,654,80,40
2026-06-30,Gudang Barat,561,671,87,41
2026-06-30,Gudang Timur,561,671,87,41
2026-06-30,Gudang Pusat,561,671,87,41
2026-06-30,Gudang Transit,561,673,87,41
2026-06-30,Gudang Barat,562,690,94,42
2026-06-30,Gudang Timur,562,690,94,42
2026-06-30,Gudang Pusat,562,690,94,42
2026-06-30,Gudang Transit,562,692,94,42
2026-06-30,Gudang Barat,563,709,101,43
2026-06-30,Gudang Timur,563,709,101,43
2026-06-30,Gudang Pusat,563,709,101,43
2026-06-30,Gudang Transit,563,711,101,43
2026-06-30,Gudang Barat,564,728,108,44
2026-06-30,Gudang Timur,564,728,108,44
2026-06-30,Gudang Pusat,564,728,108,44
2026-06-30,Gudang Transit,564,730,108,44
2026-06-30,Gudang Barat,565,747,115,45
2026-06-30,Gudang Timur,565,747,115,45
2026-06-30,Gudang Pusat,565,747,115,45
2026-06-30,Gudang Transit,565,749,115,45
2026-06-30,Gudang Barat,566,766,2,46
2026-06-30,Gudang Timur,566,766,2,46
2026-06-30,Gudang Pusat,566,766,2,46
2026-06-30,Gudang Transit,566,768,2,46
2026-06-30,Gudang Barat,567,785,9,47
2026-06-30,Gudang Timur,567,785,9,47
2026-06-30,Gudang Pusat,567,785,9,47
2026-06-30,Gudang Transit,567,787,9,47
2026-06-30,Gudang Barat,568,804,16,48
2026-06-30,Gudang Timur,568,804,16,48
2026-06-30,Gudang Pusat,568,804,16,48
2026-06-30,Gudang Transit,568,806,16,48
2026-06-30,Gudang Barat,569,823,23,49
2026-06-30,Gudang Timur,569,823,23,49
2026-06-30,Gudang Pusat,569,823,23,49
2026-06-30,Gudang Transit,569,825,23,49
2026-06-30,Gudang Barat,570,842,30,50
2026-06-30,Gudang Timur,570,842,30,50
2026-06-30,Gudang Pusat,570,842,30,50
2026-06-30,Gudang Transit,570,844,30,50
2026-06-30,Gudang Barat,571,861,37,51
2026-06-30,Gudang Timur,571,861,37,51
2026-06-30,Gudang Pusat,571,861,37,51
2026-06-30,Gudang Transit,571,863,37,51
2026-06-30,Gudang Barat,572,880,44,52
2026-06-30,Gudang Timur,572,880,44,52
2026-06-30,Gudang Pusat,572,880,44,52
2026-06-30,Gudang Transit,572,882,44,52
2026-06-30,Gudang Barat,573,899,51,53
2026-06-30,Gudang Timur,573,899,51,53
2026-06-30,Gudang Pusat,573,899,51,53
2026-06-30,Gudang Transit,573,901,51,53
2026-06-30,Gudang Barat,574,918,58,54
2026-06-30,Gudang Timur,574,918,58,54
2026-06-30,Gudang Pusat,574,918,58,54
2026-06-30,Gudang Transit,574,920,58,54
2026-06-30,Gudang Barat,575,937,65,55
2026-06-30,Gudang Timur,575,937,65,55
2026-06-30,Gudang Pusat,575,937,65,55
2026-06-30,Gudang Transit,575,939,65,55
2026-06-30,Gudang Barat,576,956,72,56
2026-06-30,Gudang Timur,576,956,72,56
2026-06-30,Gudang Pusat,576,956,72,56
2026-06-30,Gudang Transit,576,958,72,56
2026-06-30,Gudang Barat,577,975,79,57
2026-06-30,Gudang Timur,577,975,79,57
2026-06-30,Gudang Pusat,577,975,79,57
2026-06-30,Gudang Transit,577,977,79,57
2026-06-30,Gudang Barat,578,994,86,58
2026-06-30,Gudang Timur,578,994,86,58
2026-06-30,Gudang Pusat,578,994,86,58
2026-06-30,Gudang Transit,578,996,86,58
2026-06-30,Gudang Barat,579,13,93,59
2026-06-30,Gudang Timur,579,13,93,59
2026-06-30,Gudang Pusat,579,13,93,59
2026-06-30,Gudang Transit,579,15,93,59
2026-06-30,Gudang Barat,580,32,100,60
2026-06-30,Gudang Timur,580,32,100,60
2026-06-30,Gudang Pusat,580,32,100,60
2026-06-30,Gudang Transit,580,34,100,60
2026-06-30,Gudang Barat,581,51,107,61
2026-06-30,Gudang Timur,581,51,107,61
2026-06-30,Gudang Pusat,581,51,107,61
2026-06-30,Gudang Transit,581,53,107,61
2026-06-30,Gudang Barat,582,70,114,62
2026-06-30,Gudang Timur,582,70,114,62
2026-06-30,Gudang Pusat,582,70,114,62
2026-06-30,Gudang Transit,582,72,114,62
2026-06-30,Gudang Barat,583,89,1,63
2026-06-30,Gudang Timur,583,89,1,63
2026-06-30,Gudang Pusat,583,89,1,63
2026-06-30,Gudang Transit,583,91,1,63
2026-06-30,Gudang Barat,584,108,8,64
2026-06-30,Gudang Timur,584,108,8,64
2026-06-30,Gudang Pusat,584,108,8,64
2026-06-30,Gudang Transit,584,110,8,64
2026-06-30,Gudang Barat,585,127,15,65
2026-06-30,Gudang Timur,585,127,15,65
2026-06-30,Gudang Pusat,585,127,15,65
2026-06-30,Gudang Transit,585,129,15,65
2026-06-30,Gudang Barat,586,146,22,66
2026-06-30,Gudang Timur,586,146,22,66
2026-06-30,Gudang Pusat,586,146,22,66
2026-06-30,Gudang Transit,586,148,22,66
2026-06-30,Gudang Barat,587,165,29,67
2026-06-30,Gudang Timur,587,165,29,67
2026-06-30,Gudang Pusat,587,165,29,67
2026-06-30,Gudang Transit,587,167,29,67
2026-06-30,Gudang Barat,588,184,36,68
2026-06-30,Gudang Timur,588,184,36,68
2026-06-30,Gudang Pusat,588,184,36,68
2026-06-30,Gudang Transit,588,186,36,68
2026-06-30,Gudang Barat,589,203,43,69
2026-06-30,Gudang Timur,589,203,43,69
2026-06-30,Gudang Pusat,589,203,43,69
2026-06-30,Gudang Transit,589,205,43,69
2026-06-30,Gudang Barat,590,222,50,70
2026-06-30,Gudang Timur,590,222,50,70
2026-06-30,Gudang Pusat,590,222,50,70
2026-06-30,Gudang Transit,590,224,50,70
2026-06-30,Gudang Barat,591,241,57,71
2026-06-30,Gudang Timur,591,241,57,71
2026-06-30,Gudang Pusat,591,241,57,71
2026-06-30,Gudang Transit,591,243,57,71
2026-06-30,Gudang Barat,592,260,64,72
2026-06-30,Gudang Timur,592,260,64,72
2026-06-30,Gudang Pusat,592,260,64,72
2026-06-30,Gudang Transit,592,262,64,72
2026-06-30,Gudang Barat,593,279,71,73
2026-06-30,Gudang Timur,593,279,71,73
2026-06-30,Gudang Pusat,593,279,71,73
2026-06-30,Gudang Transit,593,281,71,73
2026-06-30,Gudang Barat,594,298,78,74
2026-06-30,Gudang Timur,594,298,78,74
2026-06-30,Gudang Pusat,594,298,78,74
2026-06-30,Gudang Transit,594,300,78,74
2026-06-30,Gudang Barat,595,317,85,75
2026-06-30,Gudang Timur,595,317,85,75
2026-06-30,Gudang Pusat,595,317,85,75
2026-06-30,Gudang Transit,595,319,85,75
2026-06-30,Gudang Barat,596,336,92,76
2026-06-30,Gudang Timur,596,336,92,76
2026-06-30,Gudang Pusat,596,336,92,76
2026-06-30,Gudang Transit,596,338,92,76
2026-06-30,Gudang Barat,597,355,99,77
2026-06-30,Gudang Timur,597,355,99,77
2026-06-30,Gudang Pusat,597,355,99,77
2026-06-30,Gudang Transit,597,357,99,77
2026-06-30,Gudang Barat,598,374,106,78
2026-06-30,Gudang Timur,598,374,106,78
2026-06-30,Gudang Pusat,598,374,106,78
2026-06-30,Gudang Transit,598,376,106,78
2026-06-30,Gudang Barat,599,393,113,79
2026-06-30,Gudang Timur,599,393,113,79
2026-06-30,Gudang Pusat,599,393,113,79
2026-06-30,Gudang Transit,599,395,113,79
2026-06-30,Gudang Barat,600,412,0,30
2026-06-30,Gudang Timur,600,412,0,30
2026-06-30,Gudang Pusat,600,412,0,30
2026-06-30,Gudang Transit,600,414,0,30
2026-06-30,Gudang Barat,601,431,7,31
2026-06-30,Gudang Timur,601,431,7,31
2026-06-30,Gudang Pusat,601,431,7,31
2026-06-30,Gudang Transit,601,433,7,31
2026-06-30,Gudang Barat,602,450,14,32
2026-06-30,Gudang Timur,602,450,14,32
2026-06-30,Gudang Pusat,602,450,14,32
2026-06-30,Gudang Transit,602,452,14,32
2026-06-30,Gudang Barat,603,469,21,33
2026-06-30,Gudang Timur,603,469,21,33
2026-06-30,Gudang Pusat,603,469,21,33
2026-06-30,Gudang Transit,603,471,21,33
2026-06-30,Gudang Barat,604,488,28,34
2026-06-30,Gudang Timur,604,488,28,34
2026-06-30,Gudang Pusat,604,488,28,34
2026-06-30,Gudang Transit,604,490,28,34
2026-06-30,Gudang Barat,605,507,35,35
2026-06-30,Gudang Timur,605,507,35,35
2026-06-30,Gudang Pusat,605,507,35,35
2026-06-30,Gudang Transit,605,509,35,35
2026-06-30,Gudang Barat,606,526,42,36
2026-06-30,Gudang Timur,606,526,42,36
2026-06-30,Gudang Pusat,606,526,42,36
2026-06-30,Gudang Transit,606,528,42,36
2026-06-30,Gudang Barat,607,545,49,37
2026-06-30,Gudang Timur,607,545,49,37
2026-06-30,Gudang Pusat,607,545,49,37
2026-06-30,Gudang Transit,607,547,49,37
2026-06-30,Gudang Barat,608,564,56,38
2026-06-30,Gudang Timur,608,564,56,38
2026-06-30,Gudang Pusat,608,564,56,38
2026-06-30,Gudang Transit,608,566,56,38
2026-06-30,Gudang Barat,609,583,63,39
2026-06-30,Gudang Timur,609,583,63,39
2026-06-30,Gudang Pusat,609,583,63,39
2026-06-30,Gudang Transit,609,585,63,39
2026-06-30,Gudang Barat,610,602,70,40
2026-06-30,Gudang Timur,610,602,70,40
2026-06-30,Gudang Pusat,610,602,70,40
2026-06-30,Gudang Transit,610,604,70,40
2026-06-30,Gudang Barat,611,621,77,41
2026-06-30,Gudang Timur,611,621,77,41
2026-06-30,Gudang Pusat,611,621,77,41
2026-06-30,Gudang Transit,611,623,77,41
2026-06-30,Gudang Barat,612,640,84,42
2026-06-30,Gudang Timur,612,640,84,42
2026-06-30,Gudang Pusat,612,640,84,42
2026-06-30,Gudang Transit,612,642,84,42
2026-06-30,Gudang Barat,613,659,91,43
2026-06-30,Gudang Timur,613,659,91,43
2026-06-30,Gudang Pusat,613,659,91,43
2026-06-30,Gudang Transit,613,661,91,43
2026-06-30,Gudang Barat,614,678,98,44
2026-06-30,Gudang Timur,614,678,98,44
2026-06-30,Gudang Pusat,614,678,98,44
2026-06-30,Gudang Transit,614,680,98,44
2026-06-30,Gudang Barat,615,697,105,45
2026-06-30,Gudang Timur,615,697,105,45
2026-06-30,Gudang Pusat,615,697,105,45
2026-06-30,Gudang Transit,615,699,105,45
2026-06-30,Gudang Barat,616,716,112,46
2026-06-30,Gudang Timur,616,716,112,46
2026-06-30,Gudang Pusat,616,716,112,46
2026-06-30,Gudang Transit,616,718,112,46
2026-06-30,Gudang Barat,617,735,119,47
2026-06-30,Gudang Timur,617,735,119,47
2026-06-30,Gudang Pusat,617,735,119,47
2026-06-30,Gudang Transit,617,737,119,47
2026-06-30,Gudang Barat,618,754,6,48
2026-06-30,Gudang Timur,618,754,6,48
2026-06-30,Gudang Pusat,618,754,6,48
2026-06-30,Gudang Transit,618,756,6,48
2026-06-30,Gudang Barat,619,773,13,49
2026-06-30,Gudang Timur,619,773,13,49
2026-06-30,Gudang Pusat,619,773,13,49
2026-06-30,Gudang Transit,619,775,13,49
2026-06-30,Gudang Barat,620,792,20,50
2026-06-30,Gudang Timur,620,792,20,50
2026-06-30,Gudang Pusat,620,792,20,50
2026-06-30,Gudang Transit,620,794,20,50
2026-06-30,Gudang Barat,621,811,27,51
2026-06-30,Gudang Timur,621,811,27,51
2026-06-30,Gudang Pusat,621,811,27,51
2026-06-30,Gudang Transit,621,813,27,51
2026-06-30,Gudang Barat,622,830,34,52
2026-06-30,Gudang Timur,622,830,34,52
2026-06-30,Gudang Pusat,622,830,34,52
2026-06-30,Gudang Transit,622,832,34,52
2026-06-30,Gudang Barat,623,849,41,53
2026-06-30,Gudang Timur,623,849,41,53
2026-06-30,Gudang Pusat,623,849,41,53
2026-06-30,Gudang Transit,623,851,41,53
2026-06-30,Gudang Barat,624,868,48,54
2026-06-30,Gudang Timur,624,868,48,54
2026-06-30,Gudang Pusat,624,868,48,54
2026-06-30,Gudang Transit,624,870,48,54
2026-06-30,Gudang Barat,625,887,55,55
2026-06-30,Gudang Timur,625,887,55,55
2026-06-30,Gudang Pusat,625,887,55,55
2026-06-30,Gudang Transit,625,889,55,55
2026-06-30,Gudang Barat,626,906,62,56
2026-06-30,Gudang Timur,626,906,62,56
2026-06-30,Gudang Pusat,626,906,62,56
2026-06-30,Gudang Transit,626,908,62,56
2026-06-30,Gudang Barat,627,925,69,57
2026-06-30,Gudang Timur,627,925,69,57
2026-06-30,Gudang Pusat,627,925,69,57
2026-06-30,Gudang Transit,627,927,69,57
2026-06-30,Gudang Barat,628,944,76,58
2026-06-30,Gudang Timur,628,944,76,58
2026-06-30,Gudang Pusat,628,944,76,58
2026-06-30,Gudang Transit,628,946,76,58
2026-06-30,Gudang Barat,629,963,83,59
2026-06-30,Gudang Timur,629,963,83,59
2026-06-30,Gudang Pusat,629,963,83,59
2026-06-30,Gudang Transit,629,965,83,59
2026-06-30,Gudang Barat,630,982,90,60
2026-06-30,Gudang Timur,630,982,90,60
2026-06-30,Gudang Pusat,630,982,90,60
2026-06-30,Gudang Transit,630,984,90,60
2026-06-30,Gudang Barat,631,1,97,61
2026-06-30,Gudang Timur,631,1,97,61
2026-06-30,Gudang Pusat,631,1,97,61
2026-06-30,Gudang Transit,631,3,97,61
2026-06-30,Gudang Barat,632,20,104,62
2026-06-30,Gudang Timur,632,20,104,62
2026-06-30,Gudang Pusat,632,20,104,62
2026-06-30,Gudang Transit,632,22,104,62
2026-06-30,Gudang Barat,633,39,111,63
2026-06-30,Gudang Timur,633,39,111,63
2026-06-30,Gudang Pusat,633,39,111,63
2026-06-30,Gudang Transit,633,41,111,63
2026-06-30,Gudang Barat,634,58,118,64
2026-06-30,Gudang Timur,634,58,118,64
2026-06-30,Gudang Pusat,634,58,118,64
2026-06-30,Gudang Transit,634,60,118,64
2026-06-30,Gudang Barat,635,77,5,65
2026-06-30,Gudang Timur,635,77,5,65
2026-06-30,Gudang Pusat,635,77,5,65
2026-06-30,Gudang Transit,635,79,5,65
2026-06-30,Gudang Barat,636,96,12,66
2026-06-30,Gudang Timur,636,96,12,66
2026-06-30,Gudang Pusat,636,96,12,66
2026-06-30,Gudang Transit,636,98,12,66
2026-06-30,Gudang Barat,637,115,19,67
2026-06-30,Gudang Timur,637,115,19,67
2026-06-30,Gudang Pusat,637,115,19,67
2026-06-30,Gudang Transit,637,117,19,67
2026-06-30,Gudang Barat,638,134,26,68
2026-06-30,Gudang Timur,638,134,26,68
2026-06-30,Gudang Pusat,638,134,26,68
2026-06-30,Gudang Transit,638,136,26,68
2026-06-30,Gudang Barat,639,153,33,69
2026-06-30,Gudang Timur,639,153,33,69
2026-06-30,Gudang Pusat,639,153,33,69
2026-06-30,Gudang Transit,639,155,33,69
2026-06-30,Gudang Barat,640,172,40,70
2026-06-30,Gudang Timur,640,172,40,70
2026-06-30,Gudang Pusat,640,172,40,70
2026-06-30,Gudang Transit,640,174,40,70
2026-06-30,Gudang Barat,641,191,47,71
2026-06-30,Gudang Timur,641,191,47,71
2026-06-30,Gudang Pusat,641,191,47,71
2026-06-30,Gudang Transit,641,193,47,71
2026-06-30,Gudang Barat,642,210,54,72
2026-06-30,Gudang Timur,642,210,54,72
2026-06-30,Gudang Pusat,642,210,54,72
2026-06-30,Gudang Transit,642,212,54,72
2026-06-30,Gudang Barat,643,229,61,73
2026-06-30,Gudang Timur,643,229,61,73
2026-06-30,Gudang Pusat,643,229,61,73
2026-06-30,Gudang Transit,643,231,61,73
2026-06-30,Gudang Barat,644,248,68,74
2026-06-30,Gudang Timur,644,248,68,74
2026-06-30,Gudang Pusat,644,248,68,74
2026-06-30,Gudang Transit,644,250,68,74
2026-06-30,Gudang Barat,645,267,75,75
2026-06-30,Gudang Timur,645,267,75,75
2026-06-30,Gudang Pusat,645,267,75,75
2026-06-30,Gudang Transit,645,269,75,75
2026-06-30,Gudang Barat,646,286,82,76
2026-06-30,Gudang Timur,646,286,82,76
2026-06-30,Gudang Pusat,646,286,82,76
2026-06-30,Gudang Transit,646,288,82,76
2026-06-30,Gudang Barat,647,305,89,77
2026-06-30,Gudang Timur,647,305,89,77
2026-06-30,Gudang Pusat,647,305,89,77
2026-06-30,Gudang Transit,647,307,89,77
2026-06-30,Gudang Barat,648,324,96,78
2026-06-30,Gudang Timur,648,324,96,78
2026-06-30,Gudang Pusat,648,324,96,78
2026-06-30,Gudang Transit,648,326,96,78
2026-06-30,Gudang Barat,649,343,103,79
2026-06-30,Gudang Timur,649,343,103,79
2026-06-30,Gudang Pusat,649,343,103,79
2026-06-30,Gudang Transit,649,345,103,79
2026-06-30,Gudang Barat,650,362,110,30
2026-06-30,Gudang Timur,650,362,110,30
2026-06-30,Gudang Pusat,650,362,110,30
2026-06-30,Gudang Transit,650,364,110,30
2026-06-30,Gudang Barat,651,381,117,31
2026-06-30,Gudang Timur,651,381,117,31
2026-06-30,Gudang Pusat,651,381,117,31
2026-06-30,Gudang Transit,651,383,117,31
2026-06-30,Gudang Barat,652,400,4,32
2026-06-30,Gudang Timur,652,400,4,32
2026-06-30,Gudang Pusat,652,400,4,32
2026-06-30,Gudang Transit,652,402,4,32
2026-06-30,Gudang Barat,653,419,11,33
2026-06-30,Gudang Timur,653,419,11,33
2026-06-30,Gudang Pusat,653,419,11,33
2026-06-30,Gudang Transit,653,421,11,33
2026-06-30,Gudang Barat,654,438,18,34
2026-06-30,Gudang Timur,654,438,18,34
2026-06-30,Gudang Pusat,654,438,18,34
2026-06-30,Gudang Transit,654,440,18,34
2026-06-30,Gudang Barat,655,457,25,35
2026-06-30,Gudang Timur,655,457,25,35
2026-06-30,Gudang Pusat,655,457,25,35
2026-06-30,Gudang Transit,655,459,25,35
2026-06-30,Gudang Barat,656,476,32,36
2026-06-30,Gudang Timur,656,476,32,36
2026-06-30,Gudang Pusat,656,476,32,36
2026-06-30,Gudang Transit,656,478,32,36
2026-06-30,Gudang Barat,657,495,39,37
2026-06-30,Gudang Timur,657,495,39,37
2026-06-30,Gudang Pusat,657,495,39,37
2026-06-30,Gudang Transit,657,497,39,37
2026-06-30,Gudang Barat,658,514,46,38
2026-06-30,Gudang Timur,658,514,46,38
2026-06-30,Gudang Pusat,658,514,46,38
2026-06-30,Gudang Transit,658,516,46,38
2026-06-30,Gudang Barat,659,533,53,39
2026-06-30,Gudang Timur,659,533,53,39
2026-06-30,Gudang Pusat,659,533,53,39
2026-06-30,Gudang Transit,659,535,53,39
2026-06-30,Gudang Barat,660,552,60,40
2026-06-30,Gudang Timur,660,552,60,40
2026-06-30,Gudang Pusat,660,552,60,40
2026-06-30,Gudang Transit,660,554,60,40
2026-06-30,Gudang Barat,661,571,67,41
2026-06-30,Gudang Timur,661,571,67,41
2026-06-30,Gudang Pusat,661,571,67,41
2026-06-30,Gudang Transit,661,573,67,41
2026-06-30,Gudang Barat,662,590,74,42
2026-06-30,Gudang Timur,662,590,74,42
2026-06-30,Gudang Pusat,662,590,74,42
2026-06-30,Gudang Transit,662,592,74,42
2026-06-30,Gudang Barat,663,609,81,43
2026-06-30,Gudang Timur,663,609,81,43
2026-06-30,Gudang Pusat,663,609,81,43
2026-06-30,Gudang Transit,663,611,81,43
2026-06-30,Gudang Barat,664,628,88,44
2026-06-30,Gudang Timur,664,628,88,44
2026-06-30,Gudang Pusat,664,628,88,44
2026-06-30,Gudang Transit,664,630,88,44
2026-06-30,Gudang Barat,665,647,95,45
2026-06-30,Gudang Timur,665,647,95,45
2026-06-30,Gudang Pusat,665,647,95,45
